syn_id,pre_id,post_id,prop
3552,220,146,0.5428859737638748
3553,169,86,0.022110552763819097
3553,169,149,0.6703517587939698
3553,169,245,0.3075376884422111
3555,219,169,0.6435045317220544
3555,219,192,0.3564954682779456
3556,225,149,0.3588709677419355
3556,225,168,0.11995967741935484
3556,225,230,0.020161290322580645
3556,225,248,0.501008064516129
3557,228,169,0.4271356783919598
3557,228,229,0.1185929648241206
3557,228,233,0.0371859296482412
3557,228,242,0.41708542713567837
3558,218,158,0.9748743718592965
3558,218,171,0.02512562814070352
3559,233,80,0.788
3559,233,152,0.212
3560,218,158,0.4543630892678034
3560,218,171,0.5456369107321966
3561,233,151,0.4282848545636911
3561,233,242,0.571715145436309
3562,16,85,0.4789156626506024
3562,16,151,0.5210843373493976
3563,243,143,1.0
3564,142,175,0.6318956870611836
3564,142,247,0.36810431293881646
3565,152,166,1.0
3567,164,175,1.0
3568,219,172,0.05030181086519115
3568,219,199,0.09959758551307847
3568,219,208,0.8501006036217303
3570,199,244,1.0
3571,201,165,0.5413687436159347
3571,201,199,0.13993871297242083
3571,201,207,0.31869254341164455
3573,56,31,1.0
3574,31,45,0.055055055055055056
3574,31,154,0.944944944944945
3575,17,16,0.9227642276422764
3575,17,31,0.07723577235772358
3578,241,170,0.2074898785425101
3578,241,187,0.7925101214574899
3579,70,81,0.45096056622851366
3579,70,142,0.5490394337714863
3580,178,70,0.6320081549439348
3580,178,142,0.36799184505606525
3581,75,168,0.4737384140061792
3581,75,187,0.30895983522142123
3581,75,204,0.21730175077239958
3587,95,65,0.203913491246138
3587,95,67,0.19052523171987643
3587,95,80,0.6055612770339855
3588,67,95,1.0
3589,218,142,0.05331991951710262
3589,218,147,0.9466800804828974
3591,63,80,0.2406847935548842
3591,63,86,0.7230614300100705
3591,63,218,0.03625377643504532
3593,65,85,1.0
3594,233,80,0.8415245737211635
3594,233,152,0.12637913741223672
3594,233,228,0.0320962888665998
3595,218,142,0.285
3595,218,158,0.674
3595,218,171,0.041
3596,65,16,0.09693877551020408
3596,65,85,0.4806122448979592
3596,65,157,0.42244897959183675
3599,142,173,0.4691607684529828
3599,142,174,0.5308392315470172
3600,243,143,1.0
3601,164,113,0.09007164790174002
3601,164,121,0.4104401228249744
3601,164,175,0.24667349027635618
3601,164,242,0.25281473899692936
3604,18,15,0.31006160164271046
3604,18,37,0.0513347022587269
3604,18,53,0.6386036960985626
3606,54,15,0.25829145728643216
3606,54,18,0.7417085427135678
3607,38,17,0.8054989816700611
3607,38,22,0.15376782077393075
3607,38,53,0.024439918533604887
3607,38,148,0.016293279022403257
3608,97,92,0.129
3608,97,94,0.401
3608,97,179,0.47
3611,148,142,0.716297786720322
3611,148,218,0.2837022132796781
3612,194,75,0.024494142705005325
3612,194,149,0.0617678381256656
3612,194,168,0.14376996805111822
3612,194,204,0.7699680511182109
3613,149,86,1.0
3614,204,166,0.966933867735471
3614,204,168,0.033066132264529056
3615,149,86,1.0
3617,219,150,0.22492401215805471
3617,219,169,0.40526849037487334
3617,219,192,0.14994934143870314
3617,219,213,0.2198581560283688
3618,233,151,0.02004008016032064
3618,233,242,0.9799599198396793
3619,217,174,0.08366935483870967
3619,217,229,0.6925403225806451
3619,217,248,0.22379032258064516
3622,143,174,0.5867602808425276
3622,143,229,0.025075225677031094
3622,143,248,0.3881644934804413
3624,142,160,0.16615067079463364
3624,142,244,0.5593395252837977
3624,142,247,0.27450980392156865
3625,243,143,1.0
3630,18,15,0.7470775770456961
3630,18,37,0.10520722635494155
3630,18,53,0.1275239107332625
3630,18,54,0.020191285866099893
3636,178,70,0.38461538461538464
3636,178,142,0.6153846153846154
3639,148,220,1.0
3641,70,81,0.0455005055611729
3641,70,142,0.7158746208291203
3641,70,147,0.23862487360970677
3643,95,67,0.47711088504577825
3643,95,80,0.5228891149542217
3644,225,149,0.6628748707342296
3644,225,168,0.29162357807652534
3644,225,204,0.045501551189245086
3645,213,150,0.44421906693711966
3645,213,169,0.07606490872210954
3645,213,192,0.3762677484787018
3645,213,219,0.014198782961460446
3645,213,246,0.08924949290060852
3646,65,157,1.0
3650,143,142,0.5438775510204081
3650,143,175,0.4561224489795918
3651,57,147,0.3945945945945946
3651,57,158,0.6054054054054054
3652,57,72,1.0
3653,243,142,0.12550200803212852
3653,243,143,0.8744979919678715
3654,143,243,1.0
3655,219,84,0.18036072144288579
3655,219,199,0.6933867735470942
3655,219,244,0.12625250501002003
3657,18,15,0.7949748743718593
3657,18,37,0.019095477386934675
3657,18,54,0.18592964824120603
3660,53,18,0.591
3660,53,21,0.21
3660,53,38,0.199
3661,91,87,0.3125
3661,91,94,0.5676229508196722
3661,91,179,0.11987704918032786
3662,48,22,0.40703517587939697
3662,48,257,0.592964824120603
3663,70,81,0.60261569416499
3663,70,142,0.39738430583501005
3665,27,76,0.019
3665,27,186,0.981
3667,196,76,0.2811534500514933
3667,196,192,0.7188465499485067
3668,97,66,0.07042253521126761
3668,97,148,0.30985915492957744
3668,97,178,0.6197183098591549
3669,70,81,0.2930513595166163
3669,70,142,0.7069486404833837
3671,63,148,0.8857715430861723
3671,63,218,0.11422845691382766
3672,204,166,0.9874739039665971
3672,204,170,0.012526096033402923
3673,63,67,0.518595041322314
3673,63,80,0.48140495867768596
3674,225,149,0.3621566632756867
3674,225,168,0.18413021363173956
3674,225,204,0.4537131230925738
3676,218,24,0.08158995815899582
3676,218,147,0.49267782426778245
3676,218,171,0.42573221757322177
3678,161,167,0.9345417925478349
3678,161,169,0.06545820745216516
3683,217,174,0.5991861648016277
3683,217,229,0.4008138351983723
3684,226,113,0.07667386609071274
3684,226,116,0.9233261339092873
3685,143,172,0.22322322322322322
3685,143,175,0.7767767767767768
3687,164,113,0.3117709437963945
3687,164,121,0.2545068928950159
3687,164,175,0.40084835630965004
3687,164,241,0.032873806998939555
3688,244,142,0.7640562248995983
3688,244,143,0.2359437751004016
3693,37,15,0.9113660062565172
3693,37,54,0.0886339937434828
3694,37,15,0.4684052156469408
3694,37,18,0.5315947843530592
3699,49,19,0.928928928928929
3699,49,40,0.07107107107107107
3700,178,70,0.5828282828282828
3700,178,142,0.4171717171717172
3701,27,76,1.0
3702,97,81,0.2955911823647295
3702,97,85,0.7044088176352705
3703,194,149,1.0
3704,148,63,0.19696969696969696
3704,148,143,0.2797979797979798
3704,148,220,0.5232323232323233
3705,63,71,0.607924921793535
3705,63,80,0.11261730969760167
3705,63,86,0.2638164754953076
3705,63,237,0.01564129301355579
3707,157,65,0.5897959183673469
3707,157,179,0.41020408163265304
3709,213,175,0.3021148036253776
3709,213,226,0.6978851963746223
3711,143,142,0.5287588294651867
3711,143,175,0.47124117053481335
3714,143,142,1.0
3715,164,113,0.38125
3715,164,121,0.334375
3715,164,175,0.23333333333333334
3715,164,242,0.051041666666666666
3716,52,44,1.0
3717,37,15,0.2322053675612602
3717,37,44,0.012835472578763127
3717,37,54,0.7549591598599766
3718,37,15,0.36253776435045315
3718,37,18,0.6374622356495468
3719,31,16,0.3433433433433433
3719,31,17,0.5765765765765766
3719,31,38,0.08008008008008008
3721,54,15,0.061122244488977955
3721,54,18,0.5661322645290581
3721,54,21,0.06713426853707415
3721,54,47,0.30561122244488975
3723,47,18,0.16532258064516128
3723,47,21,0.4717741935483871
3723,47,54,0.3629032258064516
3724,21,18,0.2219873150105708
3724,21,38,0.16279069767441862
3724,21,53,0.6152219873150105
3728,69,80,0.3333333333333333
3728,69,143,0.6666666666666666
3729,27,76,1.0
3730,148,69,0.1427038626609442
3730,148,143,0.8572961373390557
3732,63,68,0.544
3732,63,81,0.456
3733,148,142,0.274
3733,148,218,0.726
3734,220,80,0.725
3734,220,143,0.04090909090909091
3734,220,146,0.2340909090909091
3736,63,67,0.59
3736,63,80,0.41
3737,146,80,0.46006389776357826
3737,146,143,0.1448349307774228
3737,146,220,0.3951011714589989
3739,24,147,0.4864583333333333
3739,24,171,0.4395833333333333
3739,24,218,0.07395833333333333
3743,158,142,0.8919191919191919
3743,158,178,0.10808080808080808
3752,199,164,0.5305305305305306
3752,199,241,0.44344344344344344
3752,199,244,0.026026026026026026
3753,52,44,0.349
3753,52,55,0.651
3754,83,37,0.8865710560625815
3754,83,179,0.11342894393741851
3757,37,15,0.35311871227364183
3757,37,18,0.5392354124748491
3757,37,53,0.10764587525150905
3759,31,16,0.3649193548387097
3759,31,17,0.45161290322580644
3759,31,38,0.18346774193548387
3761,26,29,0.5231388329979879
3761,26,93,0.4768611670020121
3762,29,187,1.0
3763,49,19,0.6736736736736737
3763,49,40,0.3263263263263263
3766,178,70,0.7096774193548387
3766,178,142,0.2903225806451613
3768,97,85,0.7741935483870968
3768,97,94,0.22580645161290322
3771,63,80,0.06713426853707415
3771,63,148,0.9328657314629258
3772,67,80,0.25430597771023306
3772,67,86,0.1337386018237082
3772,67,95,0.6119554204660588
3775,218,24,0.2816032887975334
3775,218,147,0.49126413155190135
3775,218,171,0.22713257965056527
3776,230,120,0.2505091649694501
3776,230,121,0.7494908350305499
3778,213,150,0.5694164989939637
3778,213,226,0.03219315895372234
3778,213,246,0.3983903420523139
3779,230,120,0.3485169491525424
3779,230,124,0.6514830508474576
3780,158,15,0.018072289156626505
3780,158,66,0.17269076305220885
3780,158,152,0.0572289156626506
3780,158,171,0.7520080321285141
3782,217,174,0.5681130171543896
3782,217,229,0.4318869828456105
3783,143,174,0.4086345381526104
3783,143,248,0.5913654618473896
3784,143,161,0.5292338709677419
3784,143,243,0.14012096774193547
3784,143,248,0.33064516129032256
3785,243,142,0.28084252758274825
3785,243,143,0.7191574724172518
3788,37,15,0.5010309278350515
3788,37,18,0.03711340206185567
3788,37,53,0.4618556701030928
3789,54,15,0.5167364016736402
3789,54,18,0.19769874476987448
3789,54,21,0.28556485355648537
3791,21,15,0.29882604055496265
3791,21,18,0.3991462113127001
3791,21,54,0.30202774813233724
3798,49,19,0.8173562058526741
3798,49,40,0.18264379414732593
3800,178,70,0.382
3800,178,142,0.618
3802,178,142,0.14908722109533468
3802,178,148,0.8509127789046653
3804,67,80,0.4216494845360825
3804,67,86,0.5670103092783505
3804,67,95,0.01134020618556701
3805,70,142,0.568
3805,70,147,0.432
3806,149,86,1.0
3807,219,111,0.29896907216494845
3807,219,115,0.7010309278350515
3808,219,150,1.0
3809,24,147,0.1710261569416499
3809,24,171,0.36016096579476864
3809,24,218,0.4688128772635815
3811,178,66,0.02004008016032064
3811,178,142,0.32064128256513025
3811,178,158,0.6593186372745491
3815,16,65,0.05204081632653061
3815,16,85,0.40816326530612246
3815,16,151,0.539795918367347
3816,226,116,0.619979402677652
3816,226,165,0.3800205973223481
3817,213,175,0.6472772277227723
3817,213,226,0.3527227722772277
3818,222,57,0.06414300736067298
3818,222,85,0.9095688748685594
3818,222,157,0.026288117770767613
3820,164,113,0.5531697341513292
3820,164,121,0.14519427402862986
3820,164,175,0.06952965235173825
3820,164,241,0.23210633946830267
3821,244,142,0.26625386996904027
3821,244,143,0.7017543859649122
3821,244,219,0.03199174406604747
3822,243,142,0.418
3822,243,143,0.582
3823,143,243,1.0
3824,199,164,0.6468812877263581
3824,199,242,0.35311871227364183
3827,63,80,0.14507772020725387
3827,63,148,0.8549222797927462
3830,178,158,1.0
3831,158,66,0.24217961654894046
3831,158,178,0.7578203834510595
3840,52,44,0.3411405295315682
3840,52,55,0.6588594704684317
3844,37,15,0.0433031218529708
3844,37,53,0.9566968781470292
3846,257,20,0.14926931106471816
3846,257,22,0.18893528183716074
3846,257,53,0.5198329853862212
3846,257,54,0.1419624217118998
3850,148,143,1.0
3852,219,150,1.0
3853,63,66,0.08617234468937876
3853,63,71,0.22444889779559118
3853,63,86,0.6893787575150301
3854,219,150,1.0
3856,220,157,0.48694779116465864
3856,220,170,0.5130522088353414
3857,230,120,0.7097505668934241
3857,230,121,0.07709750566893424
3857,230,165,0.21315192743764172
3858,220,170,1.0
3859,157,179,1.0
3860,213,150,1.0
3861,179,157,1.0
3862,16,65,0.4184184184184184
3862,16,85,0.24824824824824826
3862,16,151,0.3333333333333333
3864,158,66,0.8183694530443757
3864,158,178,0.18163054695562436
3865,161,242,1.0
3866,143,172,0.245
3866,143,175,0.755
3867,158,147,1.0
3868,158,57,0.7710583153347732
3868,158,147,0.22894168466522677
3869,222,57,0.17943548387096775
3869,222,85,0.22580645161290322
3869,222,146,0.03326612903225806
3869,222,157,0.561491935483871
3870,57,147,0.5938775510204082
3870,57,158,0.4061224489795918
3871,244,142,0.6755373592630501
3871,244,143,0.32446264073694986
3872,243,143,1.0
3877,96,95,0.7443267776096822
3877,96,138,0.11497730711043873
3877,96,187,0.14069591527987896
3878,29,187,1.0
3880,96,80,0.7211634904714143
3880,96,95,0.27883650952858574
3882,67,80,0.46646646646646645
3882,67,86,0.5215215215215215
3882,67,95,0.012012012012012012
3883,149,86,1.0
3884,225,149,0.797583081570997
3884,225,150,0.20241691842900303
3885,219,150,1.0
3886,63,67,0.8276595744680851
3886,63,80,0.1723404255319149
3887,218,142,0.3817635270541082
3887,218,147,0.6182364729458918
3888,178,66,0.10521042084168336
3888,178,142,0.03707414829659319
3888,178,158,0.8577154308617234
3889,63,66,0.12280701754385964
3889,63,71,0.20949432404540763
3889,63,86,0.6676986584107327
3890,220,143,0.29327902240325865
3890,220,157,0.7067209775967414
3891,66,15,0.4209466263846928
3891,66,80,0.14098690835850958
3891,66,86,0.4380664652567976
3892,179,157,1.0
3893,217,149,0.7317317317317318
3893,217,169,0.2682682682682683
3894,213,150,0.982
3894,213,246,0.018
3895,179,143,0.011033099297893681
3895,179,157,0.9889669007021064
3897,157,179,1.0
3898,178,66,0.08877551020408163
3898,178,158,0.9112244897959184
3899,178,158,1.0
3900,16,65,0.14616193480546794
3900,16,85,0.26498422712933756
3900,16,151,0.5888538380651945
3902,230,123,0.6231263383297645
3902,230,165,0.11884368308351177
3902,230,174,0.2580299785867238
3903,151,85,0.4864593781344032
3903,151,170,0.5135406218655968
3904,164,113,0.3086680761099366
3904,164,121,0.3054968287526427
3904,164,175,0.08668076109936575
3904,164,241,0.29915433403805497
3905,243,121,0.596875
3905,243,225,0.015625
3905,243,242,0.3875
3906,244,142,0.6653225806451613
3906,244,143,0.3346774193548387
3907,201,243,1.0
3908,199,84,0.119
3908,199,244,0.881
3910,148,178,1.0
3911,69,143,0.4340382678751259
3911,69,146,0.5659617321248741
3914,218,24,0.407826982492276
3914,218,147,0.513903192584964
3914,218,171,0.07826982492276004
3916,220,143,0.4336016096579477
3916,220,157,0.5663983903420523
3917,220,157,0.7023208879919274
3917,220,170,0.2976791120080727
3918,213,205,0.6710659898477157
3918,213,208,0.027411167512690356
3918,213,226,0.3015228426395939
3919,65,85,0.39059304703476483
3919,65,157,0.40388548057259716
3919,65,179,0.20552147239263804
3920,151,16,0.6060606060606061
3920,151,85,0.3939393939393939
3923,161,143,0.1402805611222445
3923,161,242,0.374749498997996
3923,161,243,0.4849699398797595
3924,158,57,0.10744810744810745
3924,158,147,0.8925518925518926
3925,147,158,1.0
3927,83,44,0.27714581178903824
3927,83,52,0.29782833505687695
3927,83,55,0.4250258531540848
3929,29,187,1.0
3931,179,82,0.9146586345381527
3931,179,176,0.029116465863453816
3931,179,193,0.05622489959839357
3932,204,75,0.15732758620689655
3932,204,166,0.6260775862068966
3932,204,225,0.2165948275862069
3933,74,50,0.34134134134134136
3933,74,80,0.24624624624624625
3933,74,86,0.4124124124124124
3934,69,143,1.0
3935,150,219,1.0
3937,179,143,0.8130653266331658
3937,179,157,0.18693467336683417
3938,15,66,0.06066734074823053
3938,15,80,0.38928210313447925
3938,15,86,0.487360970677452
3938,15,237,0.06268958543983821
3939,226,114,0.41622760800842995
3939,226,165,0.58377239199157
3940,213,59,0.42943548387096775
3940,213,246,0.5705645161290323
3941,142,173,0.13313313313313313
3941,142,174,0.8668668668668669
3942,143,142,0.43434343434343436
3942,143,175,0.5656565656565656
3943,143,172,0.11735205616850551
3943,143,175,0.8826479438314945
3944,57,85,0.04106776180698152
3944,57,146,0.4948665297741273
3944,57,157,0.46406570841889117
3947,45,56,1.0
3948,27,87,0.8767535070140281
3948,27,94,0.12324649298597194
3949,46,18,0.5110220440881763
3949,46,21,0.48897795591182364
3952,178,73,0.5510416666666667
3952,178,150,0.44895833333333335
3953,63,68,0.5557788944723618
3953,63,81,0.4442211055276382
3954,69,143,0.61875
3954,69,146,0.38125
3955,70,142,0.6842105263157895
3955,70,147,0.3157894736842105
3956,225,149,0.4759519038076152
3956,225,150,0.5100200400801603
3956,225,217,0.014028056112224449
3957,220,143,0.48040201005025124
3957,220,146,0.5195979899497487
3959,219,149,0.45699481865284974
3959,219,150,0.5067357512953368
3959,219,213,0.03626943005181347
3960,218,24,0.4088050314465409
3960,218,147,0.31236897274633124
3960,218,171,0.27882599580712786
3961,230,121,0.313627254509018
3961,230,165,0.6863727454909819
3962,226,113,0.317937701396348
3962,226,114,0.682062298603652
3963,220,170,1.0
3964,230,123,0.40705882352941175
3964,230,124,0.2964705882352941
3964,230,165,0.2964705882352941
3965,178,142,0.5153374233128835
3965,178,158,0.48466257668711654
3966,178,142,0.09340101522842639
3966,178,158,0.9065989847715736
3967,158,178,1.0
3968,142,143,0.33600802407221664
3968,142,174,0.6399197592778335
3968,142,248,0.024072216649949848
3970,164,113,0.04337050805452292
3970,164,121,0.5947955390334573
3970,164,175,0.11152416356877323
3970,164,242,0.2503097893432466
3971,244,113,0.27867095391211144
3971,244,164,0.012861736334405145
3971,244,219,0.02679528403001072
3971,244,241,0.6816720257234726
3972,242,121,0.5964523281596452
3972,242,164,0.2682926829268293
3972,242,243,0.1352549889135255
3973,244,142,0.5847542627883651
3973,244,143,0.4152457372116349
3976,147,82,0.7752016129032258
3976,147,243,0.2247983870967742
3985,179,148,1.0
3986,149,86,1.0
3987,179,143,1.0
3988,219,149,0.970970970970971
3988,219,150,0.02902902902902903
3992,226,113,0.4690721649484536
3992,226,208,0.088659793814433
3992,226,219,0.4422680412371134
3995,157,143,0.6596385542168675
3995,157,220,0.34036144578313254
3996,16,65,0.12374245472837023
3996,16,85,0.3561368209255533
3996,16,151,0.5201207243460765
3997,57,146,0.450050454086781
3997,57,157,0.549949545913219
3998,57,147,0.15338042381432895
3998,57,218,0.8466195761856711
4001,57,146,1.0
4008,31,36,1.0
4010,45,31,0.017189079878665317
4010,45,56,0.3579373104145602
4010,45,83,0.6248736097067745
4011,198,62,0.8479408658922915
4011,198,136,0.15205913410770855
4012,91,26,0.1486349848331648
4012,91,197,0.020222446916076844
4012,91,201,0.8311425682507584
4013,69,143,0.17575757575757575
4013,69,179,0.8242424242424242
4016,178,194,0.042726347914547304
4016,178,204,0.20447609359104782
4016,178,225,0.7527975584944049
4019,94,85,0.4585858585858586
4019,94,257,0.5414141414141415
4023,225,150,1.0
4026,179,143,1.0
4027,225,149,0.036290322580645164
4027,225,150,0.561491935483871
4027,225,217,0.4022177419354839
4028,219,149,1.0
4029,218,24,0.6959669079627715
4029,218,147,0.2626680455015512
4029,218,171,0.04136504653567735
4033,230,121,0.7830578512396694
4033,230,165,0.1921487603305785
4033,230,225,0.024793388429752067
4034,226,113,0.5824742268041238
4034,226,114,0.3943298969072165
4034,226,165,0.023195876288659795
4035,15,71,0.07954545454545454
4035,15,86,0.5010330578512396
4035,15,237,0.4194214876033058
4036,220,143,0.151
4036,220,157,0.849
4037,178,142,1.0
4038,178,142,1.0
4039,179,143,0.06300813008130081
4039,179,157,0.9369918699186992
4040,226,117,0.5462962962962963
4040,226,165,0.4537037037037037
4041,178,66,0.10663983903420524
4041,178,158,0.8933601609657947
4042,178,158,1.0
4044,243,120,0.42887029288702927
4044,243,121,0.0700836820083682
4044,243,225,0.036610878661087864
4044,243,242,0.46443514644351463
4050,199,244,1.0
4051,147,82,0.6102204408817635
4051,147,243,0.3897795591182365
4054,69,80,0.4619238476953908
4054,69,143,0.5380761523046093
4055,179,27,0.26275787187839306
4055,179,82,0.501628664495114
4055,179,176,0.20521172638436483
4055,179,193,0.03040173724212812
4056,178,29,0.17034068136272545
4056,178,84,0.6743486973947895
4056,178,177,0.02905811623246493
4056,178,194,0.050100200400801605
4056,178,225,0.07615230460921844
4058,74,50,0.07459677419354839
4058,74,80,0.4012096774193548
4058,74,86,0.5241935483870968
4059,74,86,0.6207243460764588
4059,74,95,0.37927565392354123
4061,23,146,0.4074823053589484
4061,23,170,0.282103134479272
4061,23,220,0.3104145601617796
4062,226,113,0.5146612740141557
4062,226,114,0.35085945399393326
4062,226,165,0.10111223458038422
4062,226,219,0.033367037411526794
4063,230,120,0.15384615384615385
4063,230,121,0.5353846153846153
4063,230,165,0.14461538461538462
4063,230,225,0.16615384615384615
4064,220,143,0.23246492985971945
4064,220,157,0.7675350701402806
4065,178,142,0.107
4065,178,158,0.893
4066,157,146,0.9125
4066,157,220,0.015625
4066,157,222,0.071875
4067,146,57,0.2
4067,146,157,0.6010050251256281
4067,146,220,0.19899497487437187
4068,243,142,0.578
4068,243,143,0.422
4071,199,164,0.013091641490433032
4071,199,241,0.608257804632427
4071,199,244,0.37865055387714
4073,83,52,0.3359580052493438
4073,83,97,0.20866141732283464
4073,83,186,0.4553805774278215
4074,31,36,0.12487411883182276
4074,31,95,0.8751258811681772
4076,31,83,1.0
4078,58,29,0.9550561797752809
4078,58,93,0.0449438202247191
4080,92,25,1.0
4082,179,69,0.4313940724478595
4082,179,143,0.5686059275521405
4084,220,143,0.5698492462311557
4084,220,146,0.4301507537688442
4085,218,142,0.5250501002004008
4085,218,147,0.4749498997995992
4087,218,142,1.0
4089,179,143,0.9448345035105316
4089,179,157,0.055165496489468405
4090,179,143,0.0846774193548387
4090,179,157,0.9153225806451613
4092,142,160,0.7889812889812889
4092,142,241,0.04054054054054054
4092,142,247,0.1704781704781705
4093,164,113,0.4403470715835141
4093,164,121,0.40563991323210413
4093,164,175,0.08026030368763558
4093,164,241,0.0737527114967462
4094,164,121,0.7037037037037037
4094,164,242,0.2962962962962963
4095,142,160,0.04723618090452261
4095,142,241,0.7547738693467336
4095,142,244,0.19798994974874373
4096,57,147,0.745398773006135
4096,57,218,0.254601226993865
4097,199,84,0.2016376663254862
4097,199,146,0.042988741044012284
4097,199,244,0.7553735926305015
4099,31,83,0.23819095477386934
4099,31,95,0.7618090452261307
4101,198,62,1.0
4104,73,85,0.418
4104,73,94,0.582
4105,149,74,0.23741007194244604
4105,149,86,0.6659815005138746
4105,149,219,0.09660842754367935
4109,70,142,0.6456456456456456
4109,70,147,0.11411411411411411
4109,70,178,0.24024024024024024
4110,220,143,0.7850655903128153
4110,220,146,0.21493440968718466
4111,230,123,0.42
4111,230,165,0.58
4112,220,143,0.7947686116700201
4112,220,157,0.2052313883299799
4115,149,80,0.527
4115,149,242,0.473
4116,161,167,0.548
4116,161,248,0.452
4119,16,85,0.8173469387755102
4119,16,151,0.1326530612244898
4119,16,157,0.05
4123,243,120,0.04708290685772774
4123,243,121,0.4196519959058342
4123,243,242,0.5332650972364381
4124,143,242,0.7294589178356713
4124,143,243,0.27054108216432865
4129,31,36,0.4468937875751503
4129,31,95,0.5531062124248497
4130,40,21,0.20887991927346114
4130,40,25,0.7911200807265388
4131,27,74,0.029
4131,27,219,0.971
4132,73,85,0.6427850655903128
4132,73,94,0.35721493440968716
4134,24,171,0.5915789473684211
4134,24,218,0.40842105263157896
4136,65,85,0.28225806451612906
4136,65,157,0.717741935483871
4138,164,113,0.48595213319458896
4138,164,121,0.021852237252861603
4138,164,175,0.23204994797086367
4138,164,241,0.24349635796045785
4138,164,244,0.01664932362122789
4140,243,143,1.0
4142,31,95,1.0
4143,44,37,0.227
4143,44,94,0.773
4144,31,83,1.0
4147,34,143,0.9691991786447639
4147,34,233,0.030800821355236138
4151,40,96,0.01905717151454363
4151,40,256,0.9809428284854563
4152,50,80,0.26646403242147926
4152,50,256,0.7335359675785208
4153,219,27,0.9406438631790744
4153,219,74,0.059356136820925554
4155,74,80,0.4154929577464789
4155,74,86,0.5845070422535211
4159,230,120,0.616580310880829
4159,230,123,0.33367875647668394
4159,230,165,0.049740932642487044
4160,213,150,0.025100401606425703
4160,213,168,0.8122489959839357
4160,213,246,0.16265060240963855
4162,179,157,1.0
4163,178,142,0.8110552763819096
4163,178,158,0.18894472361809045
4164,143,174,0.7190332326283988
4164,143,248,0.2809667673716012
4165,142,173,0.6582914572864321
4165,142,174,0.3417085427135678
4166,218,142,0.9628514056224899
4166,218,158,0.03714859437751004
4168,218,142,0.7154308617234469
4168,218,158,0.2845691382765531
4169,243,120,0.1164079822616408
4169,243,121,0.7283813747228381
4169,243,242,0.15521064301552107
4170,244,142,0.5065856129685917
4170,244,143,0.49341438703140833
4172,143,242,0.49899396378269617
4172,143,243,0.5010060362173038
4174,57,147,0.5111896348645465
4174,57,218,0.48881036513545345
4175,159,84,0.5857572718154463
4175,159,146,0.10631895687061184
4175,159,244,0.30792377131394183
4177,44,83,1.0
4181,179,69,0.5301204819277109
4181,179,143,0.46987951807228917
4182,220,143,0.44744744744744747
4182,220,146,0.5525525525525525
4183,24,147,0.16516516516516516
4183,24,171,0.0940940940940941
4183,24,218,0.7407407407407407
4187,244,113,0.6023835319609967
4187,244,114,0.14842903575297942
4187,244,219,0.02275189599133261
4187,244,241,0.22643553629469124
4188,143,161,0.5113871635610766
4188,143,242,0.4886128364389234
4189,209,90,0.026236125126135216
4189,209,158,0.7366296670030272
4189,209,207,0.23713420787083753
4190,201,242,0.10810810810810811
4190,201,243,0.8918918918918919
4191,44,37,0.6572864321608041
4191,44,83,0.342713567839196
4193,34,143,0.842685370741483
4193,34,233,0.15731462925851702
4196,50,18,0.5587583148558758
4196,50,25,0.42904656319290463
4196,50,176,0.012195121951219513
4198,74,80,0.43
4198,74,86,0.57
4199,24,35,0.09316770186335403
4199,24,70,0.906832298136646
4203,220,143,1.0
4205,143,142,0.48782961460446245
4205,143,172,0.3174442190669371
4205,143,175,0.1947261663286004
4206,244,241,1.0
4207,218,57,1.0
4208,159,84,0.774390243902439
4208,159,146,0.22560975609756098
4209,44,37,0.35021551724137934
4209,44,83,0.4558189655172414
4209,44,94,0.1939655172413793
4211,20,22,0.4959016393442623
4211,20,54,0.5040983606557377
4220,209,142,0.13157894736842105
4220,209,158,0.868421052631579
4221,209,15,0.5155466399197592
4221,209,158,0.4844533600802407
4222,220,143,0.3783783783783784
4222,220,157,0.6216216216216216
4223,142,241,1.0
4224,205,157,0.9517587939698492
4224,205,160,0.04824120603015075
4225,142,241,0.7212121212121212
4225,142,244,0.2787878787878788
4226,244,142,1.0
4227,243,143,0.6572295247724975
4227,243,242,0.34277047522750254
4230,44,83,0.6693467336683417
4230,44,94,0.3306532663316583
4234,29,64,0.21521521521521522
4234,29,225,0.7847847847847848
4235,40,21,0.647887323943662
4235,40,256,0.352112676056338
4237,48,257,1.0
4239,73,43,0.958
4239,73,81,0.042
4241,150,85,1.0
4243,179,69,0.49138804457953394
4243,179,143,0.5086119554204661
4244,23,146,0.41809045226130653
4244,23,170,0.12060301507537688
4244,23,220,0.46130653266331656
4245,225,120,0.38341346153846156
4245,225,121,0.3245192307692308
4245,225,123,0.036057692307692304
4245,225,230,0.25600961538461536
4246,226,114,0.02617801047120419
4246,226,116,0.32146596858638743
4246,226,165,0.6523560209424084
4252,89,159,0.56797583081571
4252,89,242,0.43202416918429004
4256,36,93,0.4959839357429719
4256,36,95,0.5040160642570282
4261,198,62,0.5990453460620525
4261,198,77,0.2637231503579952
4261,198,110,0.13723150357995226
4262,38,19,0.8321608040201005
4262,38,21,0.15376884422110554
4262,38,49,0.01407035175879397
4263,29,225,1.0
4264,29,73,0.011011011011011011
4264,29,225,0.988988988988989
4269,149,86,1.0
4270,179,69,0.5472081218274112
4270,179,143,0.4527918781725888
4271,220,143,1.0
4273,213,59,0.081
